embedding_id,all_notes,mainaccord1,target_description
6831,"['aqual', 'yuzu', 'hexyl acetate', 'milk', 'skin', 'jasmine', 'mugane', 'orcanox\x99', 'vinyl guaiacol', 'moss']",lactonic,"It smells like cold milk spilled on a citrus orchard floor — slightly floral, with a hint of smoke and vinyl records left out in the rain."
13809,"['orange', 'elemi resin', 'lemon', 'amber', 'pepper', 'pink pepper', 'violet', 'fir', 'cedar', 'madagascar vetiver', 'oakmoss', 'benzoin']",woody,"It smells like citrus peel and fresh resin at first, then dry woods and pepper, with a mossy, slightly sweet base underneath."
4485,"['geranium', 'bergamot', 'italian mandarin', 'grasse rose', 'damask rose', 'white musk']",rose,"It smells like fresh rose petals with a clean, slightly soapy musk and bright citrus that fades into something powdery and soft."
11718,"['peach', 'apricot', 'pear', 'black currant', 'green apple', 'sandalwood', 'jasmine', 'moss', 'vanilla', 'cedar', 'musk']",fruity,"It smells like ripe peaches and apricots with a jammy sweetness, backed by pale woods and soft white flowers."
14684,"['melon', 'watermelon', 'green apple', 'lemon', 'lime', 'lily-of-the-valley', 'patchouli', 'musk', 'sandalwood']",ozonic,"It smells like a fruit stand in summer rain — watermelon rinds and green apple skins getting soaked, then drying on sun-warmed wood."
6557,"['pear', 'melon', 'freesia', 'rose', 'musk', 'patchouli', 'rhuburb', 'amber']",floral,"It smells like sliced pear and cantaloupe on a wooden cutting board, with a hint of soap from freshly washed hands and something earthy lingering in the background."
13549,"['heliotrope', 'white violet', 'lilac', 'musk', 'arum lily', 'vanilla', 'amber']",powdery,"It smells like powdery white flowers and sweet vanilla, with a soft, clean musk that feels almost like fabric softener."
16547,"['blackberry', 'bitter orange', 'neroli', 'bergamot', 'cherry', 'jasmine', 'orange blossom', 'gardenia', 'peony', 'vanilla', 'almond', 'sandalowood', 'amber', 'patchouli']",cherry,"It smells like crushed berries and orange peel at first, then creamy white flowers with almond sweetness, settling into soft amber and warm wood."
9318,"['grapefruit', 'orange', 'lemon', 'red currant', 'sugar cane', 'bulrush', 'lily-of-the-valley', 'tea rose', 'cinnamon', 'musk', 'cedar', 'thanaka wood']",citrus,"It smells like citrus peels and sweet florals at first, then warm cinnamon and dry woods, with a soft powdery musk underneath."
21352,"['frankincense', 'raspberry', 'saffron', 'pear', 'musk', 'damask rose', 'orange blossom', 'agarwood', 'leather', 'patchouli', 'ambergris']",oud,"It smells like sweet raspberry and pear against smoky incense, then powdery rose and orange blossom, finishing with dark leather and musky woods."
3256,"['coconut', 'strawberry', 'gooseberry', 'black locust', 'pear', 'black currant', 'brazilian rosewood', 'honeysuckle', 'yuzu', 'orange blossom', 'honey', 'milk', 'orchid', 'heliotrope', 'violet', 'osmanthus', 'magnolia', 'jasmine', 'lily-of-the-valley', 'caramel', 'vanilla', 'patchouli', 'toffee', 'incense', 'sandalwood', 'amber', 'tonka bean']",sweet,"It smells like a fruit smoothie made with berries and tropical coconut, drizzled with toffee syrup, then left sitting next to white flowers wilting in sweet cream."
15472,"['brandy', 'anise', 'cabreuva', 'coffee', 'orange blossom', 'jasmine', 'vanilla', 'patchouli', 'musk']",coffee,"It smells like dark coffee and boozy warmth, sweet white flowers, and a soft vanilla-powder base with earthy undertones."
17959,"['apple', 'smoke', 'cinnamon', 'tobacco', 'moss', 'bourbon vanilla', 'orcanox\x99']",tobacco,"It smells like baked apples dusted with cinnamon, woodsmoke, and sweet tobacco, with a mossy, bourbon-spiked warmth underneath."
12903,"['freesia', 'pepper', 'apple', 'heliotrope', 'violet', 'jasmine', 'hibiscus', 'rose', 'suede', 'sandalwood', 'cedar', 'incense', 'labdanum']",floral,"It smells like a florist's workbench covered in soft leather gloves, with apple slices drying nearby and incense smoke drifting through from the back room."
14734,"['strawberry', 'mandarin orange', 'rose', 'jasmine', 'patchouli', 'sandalwood', 'amber', 'oak moss', 'vetiver']",fruity,"It smells like a florist's workbench after arranging bouquets all morning — petals crushed into wood, with something berry-sweet spilled nearby and dried into the grain."
5702,"['amalfi lemon', 'melon', 'freesia', 'sea water', 'honeysuckle', 'apricot', 'musk', 'sandalwood', 'amber']",marine,"It smells like a beachside fruit stand in summer — salty air mixing with ripe melon and apricot, with something creamy and woody lingering after the initial sweetness fades."
14514,"['lavender', 'sage', 'mandarin orange', 'tobacco', 'rose', 'carnation', 'geranium', 'tonka bean', 'fir', 'vetiver', 'cedar']",aromatic,"It smells like a barbershop tucked inside a greenhouse, where herbal tea steeps beside old wooden furniture and dried flower arrangements."
2361,"['green notes', 'freesia', 'sage', 'citruses', 'mandarin orange', 'carnation', 'lily', 'lily-of-the-valley', 'narcissus', 'marigold', 'violet', 'rose', 'jasmine', 'musk', 'heliotrope', 'sandalwood', 'amber', 'patchouli']",floral,"It smells like a florist's cooler in spring — dewy white flowers mixed with crushed green stems, orange peel oil, and that sweet powdery scent of old-fashioned face cream."
11732,"['litchi', 'red currant', 'rose', 'vanilla', 'vetiver']",fruity,"It smells like sweet lychee and tart berries at first, then soft rose petals with creamy vanilla and earthy grass underneath."
9261,"['grapefruit', 'bergamot', 'sicilian mandarin', 'juniper', 'pepper', 'rosemary', 'brazilian rosewood', 'musk', 'incense', 'oakmoss']",citrus,"It smells like a gin and tonic spilled on a wooden church pew, with rosemary from the garden crushed underfoot and pepper still on your fingers."
10679,"['ozonic notes', 'ice', 'juniper berry', 'pink pepper', 'saffron', 'labdanum', 'suede', 'moss', 'musk', 'sandalwood']",ozonic,"It smells like cold air hitting soft leather in a winter pine forest, with a sharp peppery bite and something resinous clinging to tree bark."
7609,"['bergamot', 'lavender', 'cinnamon', 'leather', 'mimosa', 'guaiac wood', 'tobacco', 'opoponax', 'oakmoss']",cinnamon,"It smells like dried tobacco leaves and worn leather, with lavender soap fading into something woody, resinous, and faintly mossy."
11482,"['lavender', 'pear', 'bergamot', 'whipped cream', 'coconut', 'praline', 'vanilla orchid', 'musk', 'woody notes']",sweet,"It smells like a lavender dessert cart at a beachside café — sweet pear tart with coconut whipped cream, cut through by aromatic herbs and finished with sandalwood tables."
14184,"['cucumber', 'melon', 'mandarin orange', 'basil', 'sage', 'geranium', 'suede', 'woodsy notes', 'musk']",ozonic,"It smells like a garden hose spraying over ripe honeydew in summer, with crushed herbs nearby and the faint scent of a leather jacket hanging in a wooden shed."
14157,"['pear', 'tangerine', 'bergamot', 'strawberry', 'vanilla orchid', 'black rose', 'passionfruit', 'praline', 'caramel', 'litchi', 'vanilla', 'patchouli', 'incense', 'coffee', 'licorice', 'coumarin', 'papyrus']",sweet,"It smells like sweet fruit syrup mixed with burnt caramel, dark coffee, and something smoky-resinous that lingers underneath."
10872,"['orange blossom', 'cactus flower', 'bergamot', 'mandarin orange', 'lily', 'freesia', 'gardenia', 'jasmine', 'lily-of-the-valley', 'white camelia', 'rose', 'peony', 'musk', 'sandalwood']",white floral,"It smells like a bouquet of white flowers and roses with citrus peel on top, then settles into soft powder and warm wood."
18408,"['neroli', 'cardamom', 'bergamot', 'mandarin orange', 'myrrh', 'musk', 'orange blossom', 'geranium', 'vetiver', 'saffron', 'vanilla', 'labdanum', 'tonka bean', 'leather', 'sandalwood', 'patchouli']",warm spicy,"It smells like a spice market at dusk — orange peels scattered on wooden counters, leather bags hanging from hooks, and sweet resins burning in clay pots somewhere in the back."
8985,"['pear', 'citruses', 'cassis', 'lily-of-the-valley', 'jasmine', 'brazil nut', 'sandalwood', 'musk', 'amber']",fresh,"It smells like a fruit stand in summer rain — ripe pear and tart berries mingling with wet flowers, then drying down to something soft and slightly nutty on your wrists."
9553,"['saffron', 'juniper berries', 'chinese grapefruit', 'leather', 'black violet', 'raspberry', 'cashmeran', 'vetiver']",leather,"It smells like a leather jacket someone wore to pick wild raspberries, with hints of gin botanicals and the sharp, resinous scent of crushed violet stems."
1187,"['floral notes', 'coffee', 'bulgarian rose', 'vanilla', 'white musk', 'amber']",coffee,"It smells like sweet rose petals mixed with coffee grounds, then soft vanilla and a clean, slightly powdery warmth."
9963,"['litchi', 'freesia', 'magnolia', 'pepper', 'ginger', 'mandarin orange', 'jasmine', 'jasmine', 'musk', 'amber']",floral,It smells like a fruit stand next to a flower shop — sweet lychee mixed with white florals and a subtle spicy kick that fades into something soft and skin-close.
10553,"['bergamot', 'goji berries', 'pomegranate', 'hibiscus', 'water lily', 'musk', 'virginia cedar']",floral,"It smells like tart berry juice and citrus peel at first, then watery florals with a soft, clean musk and dry wood underneath."
12480,"['lavender', 'bergamot', 'patchouli', 'bulgarian rose', 'white musk', 'ambroxan', 'vanilla', 'labdanum', 'tonka bean']",patchouli,"It smells like a grandmother's linen closet where dried lavender sachets rest on old wooden shelves, slightly dusty and sweet, with faint traces of soap and powder."
10231,"['patchouli', 'white peach', 'patchouli', 'orris', 'indonesian patchouli leaf', 'white musk']",patchouli,"It smells like dusty incense mixed with the soft fuzz of an unripe peach, grounded by powdery iris root and clean laundry left in a cedar closet."
13840,"['plum', 'musk', 'heliotrope', 'suede']",musky,"It smells like purple jam next to old leather gloves, with a powdery almond sweetness that softens everything into something vaguely nostalgic."
19687,"['mandarin orange', 'madagascar pepper', 'lemon', 'chinotto', 'rosemary', 'geranium', 'rose', 'pepperwood\x99', 'vanilla', 'tonka bean', 'sandalwood', 'texas cedar', 'patchouli', 'oakmoss']",citrus,"It smells like citrus peel and peppery herbs at first, then settles into warm woods with a slightly sweet, earthy base."
7724,"['black currant', 'blackberry', 'blueberry', 'mulberry', 'big strawberry', 'pepper', 'peony', 'rose', 'ylang-ylang', 'musk', 'woody notes', 'bourbon vanilla']",fruity,"It smells like crushing berries in your hands at a farmer's market, with floral soap bubbles drifting nearby and a hint of spiced wood underneath."
3284,"['raspberry', 'geranium', 'neroli', 'tuberose', 'iris', 'orange blossom', 'jasmine sambac', 'vanilla', 'caramel', 'sandalwood', 'heliotrope', 'white musk', 'patchouli']",powdery,"It smells like white flowers and sweet berries at first, then creamy vanilla and caramel, with a soft powdery base that's slightly earthy."
18651,"['bergamot', 'green notes', 'lavender', 'musk', 'powdery notes', 'sandalwood']",lavender,"It smells like a barbershop after a fresh shave, with talc dusting the air and something herbal drying on wooden shelves."
4255,"['sea salt', 'mineral notes', 'citruses', 'jasmine', 'mastic or lentisque', 'coconut', 'pine tree', 'labdanum']",mineral,"It smells like standing on a rocky Mediterranean beach where pine trees meet the shore, mixing ocean spray with sun-warmed resin and a hint of jasmine drifting from nearby bushes."
15043,"['raspberry', 'bergamot', 'orange', 'pepper', 'vetiver', 'magnolia', 'sandalwood', 'amber', 'musk']",fruity,"It smells like a fruit stand near a spice shop — tart raspberry and citrus mixed with cracked pepper, settling into creamy wood and soft powder."
16567,"['thyme', 'tea', 'lily-of-the-valley', 'saffron', 'rose', 'suede', 'musk', 'sandalwood', 'olibanum', 'amber']",musky,"It smells like dried herbs and spiced tea at first, then soft roses and powdery suede, with a warm, resinous base that's slightly smoky and skin-like."
3412,"['salt', 'coconut water', 'frangipani', 'jasmine', 'mineral notes', 'driftwood', 'tonka bean']",salty,"It smells like a tropical beach after a storm — salty air mixing with crushed white flowers, sweet coconut, and sun-bleached wood washed up on shore."
2016,"['cucumber', 'grapefruit', 'magnolia', 'green apple', 'lily-of-the-valley', 'tuberose', 'violet', 'rose', 'woodsy notes', 'sandalwood', 'amber']",green,"It smells like a wet garden hose spraying over white flowers in summer, with something smooth and slightly sweet lingering on your hands afterward."
15651,"['litchi', 'bergamot', 'tarragon', 'lemon', 'damask rose', 'magnolia', 'cedar', 'apple', 'black currant', 'peach', 'white musk', 'amber', 'woody notes']",rose,"It smells like a fruit stand next to a flower shop on a sunny morning — sweet lychee and peach mingling with crisp bergamot, then settling into soft rose petals and smooth wood."
16820,"['plum', 'pink pepper', 'bergamot', 'musk', 'rose', 'tuberose', 'vanilla']",musky,"It smells like overripe plums sitting next to a bouquet of white flowers someone left on a vanilla-scented countertop, with a peppery bite that tingles your nose."
18802,"['grapefruit', 'coriander', 'basil', 'ginger', 'cardamom', 'orange blossom', 'amber', 'tobacco', 'cedar']",warm spicy,"It smells like the spice aisle of a grocery store mixed with citrus peels and dried tobacco leaves, finishing with the woody smell of an old cigar box."
15984,"['sicilian lemon', 'black currant', 'bergamot', 'spicy notes', 'fruity notes', 'patchouli leaf', 'water jasmine', 'cedar', 'leather', 'sandalwood', 'vanilla', 'white musk', 'moss']",woody,"It smells like a leather jacket left in a garden shed overnight — slightly damp from moss, sweet from berries growing outside, with that woody-vanilla scent old cedar planks get."
4721,"['raspberry', 'red berries', 'bergamot', 'lemon', 'violet', 'rose', 'orange blossom', 'iris', 'tonka bean', 'resins', 'musk', 'sandalwood']",violet,"It smells like tart raspberries and citrus peel at first, then soft powdery flowers, finishing with sweet vanilla-like warmth and smooth wood."
11428,"['coconut nectar', 'sea notes', 'coconut milk', 'solar notes', 'floral notes', 'musk', 'vanilla']",coconut,"It smells like sunscreen melting on hot sand at the beach, with a hint of something sweet and milky drifting through salty air."
6038,"['violet leaf', 'red berries', 'violet', 'white flowers', 'white woods']",violet,"It smells like crushed green stems and tart berries at first, then soft violet petals with clean white florals and pale wood underneath."
18590,"['sea salt', 'fruity notes', 'sicilian lemon', 'bergamot', 'iris', 'mandarin orange', 'sea notes', 'musk', 'woody notes']",marine,"It smells like standing on a Mediterranean dock in summer — sun-warmed citrus peels mixed with the mineral tang of ocean spray, drying down to weathered driftwood."
21116,"['cinnamon', 'honey', 'osmanthus', 'benzoin', 'ambergris', 'labdanum', 'artemisia', 'tonka bean', 'vanila', 'patchouli', 'musk']",amber,"It smells like a spiced pastry shop at dawn, where apricot-tinged flowers meet sticky honey drizzled over warm resinous wood, leaving a soft, slightly medicinal sweetness on your hands."
20764,"['angelica', 'pear', 'pink pepper', 'jasmine', 'caraway', 'vanilla', 'angelica', 'cedar']",musky,"It smells like biting into a soft pear while standing in a spice cabinet, with something faintly soapy and woody lingering in the background."
18092,"['honey', 'bergamot', 'agarwood (oud)', 'rose', 'patchouli', 'agarwood (oud)', 'amber', 'vanilla', 'musk', 'labdanum']",honey,It smells like a Middle Eastern pastry shop at closing time — sticky sweetness mixing with old wooden counters and the faint trace of rose water someone spilled yesterday.
3168,"['citruses', 'cassia', 'pink pepper', 'lily-of-the-valley', 'mimosa', 'violet', 'heliotrope', 'vetiver', 'vanilla']",fresh,"It smells like powdery violets and vanilla with bright citrus on top, then a spicy-woody warmth and soft white flowers underneath."
4595,"['rum', 'davana', 'honey', 'bran', 'cinnamon', 'vanilla', 'cacao', 'sandalwood']",honey,"It smells like a bakery in an old wooden barn — sweet grain mixed with dark chocolate, sticky honey, and a hint of rum-soaked raisins drying on warm wood."
7395,"['cinnamon', 'lavender', 'coriander', 'mandarin orange', 'lime', 'bergamot', 'grapefruit', 'myrhh', 'nutmeg', 'carnation', 'brazilian rosewood', 'pine tree', 'sage', 'jasmine', 'red berries', 'amber', 'vanilla', 'sandalwood', 'musk', 'patchouli', 'vetiver']",warm spicy,"It smells like warm spices and citrus peel at first, then shifts to resinous wood and soft powder, with a sweet vanilla-amber base that lingers."
5925,"['lime (linden) blossom', 'melon', 'bergamot', 'mandarin orange', 'mimosa', 'jasmine', 'ylang-ylang', 'wormwood', 'thyme', 'cedar', 'sandalwood']",yellow floral,"It smells like honeyed white flowers and citrus peel, with a green herbal sharpness and soft, powdery wood underneath."
10083,"['cherry', 'pepper', 'lactones', 'oud', 'incense', 'benzoin', 'cypriol oil or nagarmotha', 'labdanum', 'moss']",cherry,"It smells like maraschino cherries spilled on a wooden church pew, with black pepper settling into sticky resin and the faint mustiness of old velvet curtains."
10450,"['licorice', 'star anise', 'mint', 'sicilian lemon', 'cumin', 'lavender', 'coriander', 'ylang-ylang', 'magnolia', 'geranium', 'tobacco', 'hay', 'patchouli', 'cedar', 'civet', 'liatris']",soft spicy,"It smells like a spice cabinet left open in a barn — dusty hay mixed with sweet anise and medicinal herbs, then something faintly floral and unwashed underneath."
13816,"['bergamot', 'tuberose', 'violet', 'rose', 'patchouli']",tuberose,"It smells like a florist's cooler at closing time — white flowers slightly wilted, their sweetness mixing with the earthy scent of wet stems and cardboard boxes."
13881,"['bergamot', 'grapefruit', 'iris', 'bulgarian rose', 'praline', 'mahonial', 'leather', 'vanilla', 'patchouli']",iris,"It smells like a leather jacket left in a bakery where roses are drying — sweet pastry mingles with worn hide, while powdery iris and dark earth soften the edges."
1749,"['sea notes', 'pepper', 'water lily', 'ylang-ylang', 'sandalwood', 'vanilla']",marine,It smells like standing on a wooden dock after rain — slightly salty air mixed with wet flowers and a hint of something sweet drifting from shore.
13486,"['mimosa', 'bergamot', 'mimosa', 'lily', 'hiacynth', 'narcissus', 'benzoin', 'jasmine']",yellow floral,"It smells like honeyed yellow flowers and soft powder, with a warm vanilla-like sweetness and clean citrus cutting through the heavier floral scent."
17294,"['cypress', 'vetiver', 'cashmere wood', 'musk']",woody,"It smells like fresh-cut wood and damp earth, with a clean, slightly soapy warmth underneath."
8272,"['aldehydes', 'lime peel', 'bitter orange', 'coriander leaf', 'jasmine', 'pitosporum', 'metallic notes', 'musk', 'amber', 'cashmere wood']",metallic,"It smells like sharp citrus peels and soapy aldehydes at first, then white flowers with a metallic edge, settling into soft musky wood with a powdery warmth."
19505,"['saffron', 'nutmeg', 'lavender', 'agarwood (oud)', 'patchouli', 'musk']",warm spicy,"It smells like an old wooden spice chest left open in a barbershop, where the hair tonic has seeped into the floorboards."
11929,"['pink pepper', 'silkwood blossom', 'jasmine sambac', 'whipped cream', 'vanilla', 'chestnut', 'sandalwood', 'cashmere wood']",vanilla,"It smells like jasmine flowers dusted with nutty sweetness and pepper, then softened by creamy vanilla that sits on smooth, blonde wood."
3264,"['green notes', 'rice flower', 'iris', 'bergamot', 'lotus', 'rhubarb', 'lily', 'ginger', 'orchid', 'musk', 'sandalwood', 'amber']",green,"It smells like fresh-cut stems and wet petals, with a sharp citrus edge, soft powder, and a creamy wood-musk base."
17522,"['grapefruit', 'bergamot', 'nutmeg', 'cypress', 'watery notes', 'lavender', 'bourbon vetiver', 'haitian vetiver', 'cashmere wood', 'musk']",woody,"It smells like standing in a misty garden at dawn — citrus trees overhead, wet grass underfoot, and someone's freshly laundered linen shirt hanging nearby."
19342,"['galbanum', 'aldehydes', 'caraway', 'gardenia', 'bergamot', 'carnation', 'rose', 'narcissus', 'iris', 'jasmine', 'oakmoss', 'leather', 'vetiver', 'patchouli', 'amber', 'coconut']",earthy,"It smells like a vintage powder compact opened in a greenhouse, where soapy florals meet the earthy leather of old gardening gloves and something faintly medicinal like caraway seeds crushed underfoot."
17562,"['honey', 'jasmine sambac', 'calabrian bergamot', 'agarwood (oud)', 'black tea', 'sandalwood', 'amber', 'musk', 'madagascar vanilla']",honey,"It smells like sweet honey and white jasmine at first, then settles into warm black tea, creamy sandalwood, and a rich amber-vanilla base with something dark and resinous underneath."
19936,"['spices', 'rum', 'tobacco', 'leather', 'iris', 'tuberose', 'tonka bean', 'guaiac wood', 'benzoin']",warm spicy,"It smells like the leather interior of an old car that's been sitting in a cigar lounge, mixed with the sweetness of rum-soaked cake and something faintly powdery like makeup compacts."
9974,"['cinnamon', 'incense', 'pear', 'agarwood (oud)', 'saffron', 'nutmeg', 'tobacco', 'leather', 'patchouli', 'jasmine', 'vetiver', 'vanilla', 'musk', 'guaiac wood', 'sandalwood', 'ambergris']",tobacco,"It smells like a spice market at closing time — sweet tobacco and worn leather mixed with church incense, while someone nearby is eating a ripe pear."
8578,"['lavender', 'lemon', 'caraway', 'basil', 'bergamot', 'clary sage', 'iris', 'star anise', 'vetiver', 'sandalwood', 'patchouli', 'cedar', 'juniper berries', 'cardamom', 'oakmoss', 'leather', 'amber', 'musk', 'tonka bean']",aromatic,"It smells like dried herbs and soap at first, then woody and slightly medicinal, with a warm, musky base that's faintly sweet and leathery."
5508,"['licorice', 'lemon', 'patchouli', 'amber', 'floral notes', 'vetiver', 'white musk']",soft spicy,"It smells like anise cookies left near a drawer of old postcards and dried bouquets, with something clean and slightly soapy lingering in the air."
13296,"['orange', 'lemon', 'bergamot', 'hazelnut', 'coriander', 'lily-of-the-valley', 'vanilla', 'musk', 'patchouli']",nutty,"It smells like a pastry shop near a florist — nutty sweetness mixed with citrus zest and white flowers, grounded by something earthy and soft underneath."
2642,"['sour cherry', 'almond', 'red berries', 'bergamot', 'licorice', 'rose', 'tea', 'taif rose', 'vanilla', 'anise', 'tonka bean', 'patchouli', 'iris']",sweet,"It smells like sweet cherry syrup and bitter almond extract, with powdery roses, black licorice, and a creamy vanilla-tonka base that's slightly earthy."
18175,"['aldehydes', 'ylang-ylang', 'neroli', 'jasmine', 'tincture of rose', 'vanille', 'sandalwood', 'vetyver']",woody,It smells like a bar of fancy hotel soap left on a sun-warmed windowsill next to a vase of wilting white flowers.
2952,"['mandarin orange', 'tuberose', 'woodsy notes']",tuberose,It smells like orange zest crushed against waxy white flowers in a cedar closet.
20923,"['sea notes', 'bergamot', 'rosemary', 'sage', 'geranium', 'incense', 'patchouli']",aromatic,"It smells like standing on a Mediterranean cliff where ocean spray meets wild herbs drying in the sun, with faint church incense drifting from somewhere inland."
7141,"['watery notes', 'violet', 'melon', 'wildflowers', 'solar notes', 'jasmine', 'orange blossom', 'violet', 'iris', 'white musk']",fresh,"It smells like fresh melon and dewy flowers — soft violet and jasmine with a clean, slightly powdery warmth underneath."
21013,"['grapefruit', 'lemon', 'mint', 'pink pepper', 'bergamot', 'aldehydes', 'coriander', 'ginger', 'nutmeg', 'jasmine', 'melon', 'incense', 'amber', 'cedar', 'sandalwood', 'patchouli', 'amberwood', 'labdanum']",citrus,"It smells like the fizzy bite of ginger beer mixed with crushed herbs, settling into the smell of an incense stick burning in a wooden room."
13448,"['violet', 'carnation', 'raspberry', 'peach', 'coriander', 'orange blossom', 'sichuan pepper', 'bergamot', 'iris', 'bulgarian rose', 'heliotrope', 'orris root', 'egyptian jasmine', 'lily-of-the-valley', 'musk', 'green tea', 'woody notes', 'sandalwood', 'vanilla', 'amber', 'benzoin', 'styrax', 'cedar']",powdery,"It smells like a powdered makeup compact sitting next to a bowl of overripe peaches in a florist's back room, with incense smoke drifting through."
15986,"['coffee', 'turkey red rose', 'roasted coffee beans', 'french rose', 'woodsy notes', 'vanilla', 'caramel', 'white musk', 'amber']",coffee,"It smells like freshly brewed coffee and sweet caramel, with deep roses and a soft vanilla-amber warmth underneath."
15933,"['aldehydes', 'lemon', 'neroli', 'mandarin orange', 'bergamot', 'orange', 'lime', 'ylang-ylang', 'jasmine', 'may rose', 'white musk', 'orris root', 'cedar', 'vanila']",citrus,"It smells like fresh citrus peels and soapy aldehydes at first, then creamy jasmine and rose, finishing with soft powder and clean musk."
10244,"['peony', 'litchi', 'freesia', 'rose', 'lily-of-the-valley', 'magnolia', 'virginia cedar', 'amber']",floral,"It smells like fresh pink roses and sweet lychee fruit, with creamy magnolia petals and a soft, woody-amber warmth underneath."
19939,"['coriander', 'grapefruit', 'calabrian bergamot', 'tuscan iris', 'virginian cedar', 'amber']",iris,"It smells like the lobby of an expensive hotel — citrus hand soap at the sink, wooden furniture polish, and that powdery air freshener they use in the hallways."
11327,"['grapefruit', 'pepper', 'green notes', 'mint', 'birch', 'virginia cedar', 'leather', 'amber']",leather,"It smells like the interior of a vintage leather briefcase left open in a greenhouse, where citrus peels dry on cedar shelves and crushed peppermint leaves scatter across the floor."
1140,"['white lily', 'hiacynth', 'honeysuckle', 'galbanum', 'orange blossom', 'lavender', 'bergamot', 'black currant', 'lemon', 'lily', 'lily-of-the-valley', 'moroccan jasmine', 'carnation', 'honeysuckle', 'tuberose', 'ylang-ylang', 'iris', 'rose', 'orris root', 'oakmoss', 'incense', 'musk', 'leather', 'sandalwood', 'vetiver', 'cedar', 'patchouli', 'amber']",white floral,"It smells like a bouquet of white flowers and jasmine over something green and slightly bitter, with dry incense smoke and soft leather in the background."
8982,"['rhubarb', 'raspberry', 'amyl salicylate', 'rose', 'leather', 'animal notes', 'oakmoss', 'cedar']",animalic,"It smells like tart rhubarb pie cooling on a windowsill next to a worn leather jacket, with something faintly wild and mossy clinging to the fabric."
15379,"['violet', 'wild strawberry', 'orange blossom', 'iris', 'vanilla', 'tonka bean', 'sandalwood']",violet,"It smells like powdered makeup compacts mixed with strawberry jam, finishing with the creamy sweetness of vanilla extract warmed on your skin."
11223,"['brazilian rosewood', 'aldehydes', 'mandarin orange', 'bergamot', 'peony', 'lily', 'ylang-ylang', 'wallflower', 'jasmine', 'rose', 'amber', 'sandalwood', 'benzoin', 'oakmoss', 'vanilla', 'patchouli', 'musk']",woody,"It smells like standing in a florist's shop at dusk, where white flowers mix with woody furniture polish and something sweet dissolving on your tongue."
5221,"['pear', 'melon', 'magnolia', 'peach', 'mandarin orange', 'bergamot', 'jasmine', 'lily-of-the-valley', 'tuberose', 'freesia', 'rose', 'orchid', 'plum', 'violet', 'musk', 'vanilla', 'blackberry', 'cedar']",white floral,"It smells like juicy pear and peach mixed with creamy white flowers, then settles into soft vanilla and powdery musk with a hint of berry sweetness."
4962,"['rose petals', 'lemon', 'bergamot', 'rose', 'salt', 'lime (linden) blossom', 'grass', 'sea water', 'musk', 'oakmoss']",marine,"It smells like fresh roses with a sharp citrus brightness, then turns salty and green — like cut grass meeting ocean spray, with a soft mossy base."
10357,"['absinthe', 'boysenberry', 'coffee', 'jasmine sambac', 'orange blossom', 'vanilla', 'licorice', 'sandalwood']",coffee,"It smells like strong black coffee and licorice, softened by sweet berries and creamy vanilla, with white flowers adding a heady sweetness."
5458,"['lavender', 'lemon', 'bergamot', 'mandarin orange', 'sage', 'juniper berries', 'basil', 'geranium', 'jasmine', 'coriander', 'orange blossom', 'lily-of-the-valley', 'lily', 'sandalwood', 'musk', 'vetiver', 'brazilian rosewood', 'amber']",aromatic,"It smells like fresh citrus and aromatic herbs at first, then soft white florals, finishing with smooth wood and a clean, powdery warmth."
12776,"['patchouli', 'pink pepper', 'peach', 'mandarin orange', 'bergamot', 'turkish rose', 'bulgarian rose', 'iris', 'jasmine', 'dried fruits', 'patchouli', 'vanilla', 'spices', 'sandalwood', 'vetiver', 'labdanum', 'lavender', 'amber']",woody,"It smells like a fruit stand next to a spice shop, where ripe peaches meet earthy patchouli and dried apricots, all dusted with pepper and wrapped in something sweet and resinous."
2619,"['peach', 'wormwood', 'freesia', 'rose', 'sandalwood', 'iris', 'musk', 'cashmere wood', 'vanille', 'amber']",powdery,"It smells like a just-picked peach sitting on a grandmother's dresser, where old face powder has settled into the wood grain and a hint of bitterness lingers in the air."
9672,"['lavender', 'mandarin orange', 'black currant', 'petitgrain', 'lavender', 'orange blossom', 'jasmine', 'madagascar vanilla', 'musk', 'cedar', 'ambergris']",white floral,"It smells like lavender soap with sweet orange peel, white flowers underneath, and a soft vanilla-musk base with pale wood."
5773,"['grass', 'grapefruit', 'black currant', 'sea notes', 'sea salt', 'orange blossom', 'driftwood', 'white musk', 'seaweed']",marine,"It smells like walking barefoot along a windy beach at dawn, where crushed citrus rinds mix with wet rope and the briny tang of tide pools left behind."
14383,"['vanilla', 'vanilla orchid', 'cacao pod', 'rum']",cacao,"It smells like sweet vanilla extract, dark chocolate shavings, and the boozy warmth of aged rum."
14756,"['lemon', 'clover', 'mint', 'green tea', 'lily-of-the-valley', 'cyclamen']",green,"It smells like standing in a garden right after someone's watered the plants, with white flowers blooming next to herb pots and something citrusy crushed underfoot."
11280,"['cherry', 'green apple', 'bergamot', 'almond blossom', 'macadamia', 'mimosa', 'flower petals', 'jasmine', 'freesia', 'chestnut', 'amber', 'sandalowood', 'musk', 'woodsy notes']",nutty,"It smells like a bowl of raw almonds and macadamia nuts left beside a vase of white flowers, with something faintly honeyed and woody drifting through an open window."
