embedding_id,all_notes,mainaccord1,target_description
17527,"['saffron', 'nutmeg', 'lavender', 'agarwood (oud)', 'patchouli', 'agarwood (oud)', 'patchouli', 'musk']",oud,"It smells like warm spices and dried lavender at first, then dark resinous wood, earthy patchouli, and a clean musky base."
9260,"['pink pepper', 'citruses', 'water notes', 'geranium', 'vetiver', 'amber', 'patchouli']",aquatic,"It smells like fizzy citrus and wet greenery at first, then settles into earthy vetiver with a warm, slightly powdery amber base."
18914,"['lemon', 'sweet orange', 'rose', 'lime', 'absinthe', 'beeswax', 'orange blossom', 'peach', 'jasmine', 'bulgarian rose', 'musk', 'civet', 'animal notes', 'sandalwood', 'patchouli', 'siam benzoin', 'ambergris', 'opoponax', 'incense']",animalic,"It smells like candied citrus peel and waxy honey at first, then creamy white flowers with something sweetly animalic and resinous underneath."
11529,"['narcissus', 'datura', 'peach', 'plum', 'himalayan poppy', 'mandarin orange', 'black currant', 'bergamot', 'green notes', 'mimosa', 'vanilla flower', 'tuberose', 'ylang-ylang', 'orange blossom', 'jasmine', 'freesia', 'heliotrope', 'rose', 'leather', 'vanilla', 'orange blossom', 'amber', 'tonka bean', 'musk', 'cedar']",yellow floral,"It smells like white flowers and citrus zest at first, then ripe stone fruit and something creamy-sweet, finishing with soft leather and warm vanilla."
10244,"['peony', 'litchi', 'freesia', 'rose', 'lily-of-the-valley', 'magnolia', 'virginia cedar', 'amber']",floral,"It smells like fresh pink roses and sweet lychee fruit, with creamy magnolia petals and a soft, woody-amber warmth underneath."
15986,"['coffee', 'turkey red rose', 'roasted coffee beans', 'french rose', 'woodsy notes', 'vanilla', 'caramel', 'white musk', 'amber']",coffee,"It smells like freshly brewed coffee and sweet caramel, with deep roses and a soft vanilla-amber warmth underneath."
3145,"['elemi', 'mandarin orange', 'pink pepper', 'bergamot', 'immortelle', 'heliotrope', 'jasmine', 'iris', 'peru balsam', 'labdanum', 'patchouli', 'musk']",balsamic,"It smells like citrus peel and pink peppercorns at first, then powdery iris and sweet heliotrope, finishing with warm resin and earthy patchouli."
7448,"['coconut water', 'bergamot', 'jasmine', 'heliotrope', 'bourbon vanilla', 'cashmeran']",vanilla,"It smells like creamy coconut and vanilla with bright citrus on top, then a powdery almond-like sweetness and soft white flowers."
16207,"['blood orange', 'damask rose', 'bulgarian rose', 'neroli', 'patchouli']",patchouli,"It smells like bitter orange peel and fresh roses with a dark, earthy undertone that's slightly musty and sweet."
20469,"['mate', 'black pepper', 'pink pepper', 'cardamom', 'bergamot', 'water lily', 'magnolia', 'rose', 'violet', 'osmanthus', 'jasmine', 'copaiba balm', 'breu-branco', 'myrrh', 'patchouli', 'benzoin', 'olibanum', 'vetiver', 'labdanum', 'coumarin', 'vanilla', 'carrot']",balsamic,"It smells like spiced tea and citrus opening into creamy white flowers, then settling into sweet resin, powdery vanilla, and dark, earthy woods."
16799,"['ambergris', 'cardamom', 'coriander', 'cinnamon', 'peach', 'ylang-ylang', 'orange blossom', 'leather', 'woodsy notes']",animalic,"It smells like warm spices and sweet peach at first, then creamy flowers, finishing with soft leather and dry wood."
16505,"['pear', 'bergamot', 'floral notes', 'leather', 'vanilla', 'vetiver', 'amber', 'musk']",vanilla,"It smells like fresh pear and citrus at first, then soft leather and vanilla, with a warm musky base that's slightly woody and sweet."
9193,"['red algae', 'myrtle', 'immortelle', 'chamomile', 'thyme', 'musk', 'vanilla', 'cedar', 'patchouli']",herbal,"It smells like dried herbs and warm chamomile tea, with a sweet vanilla base and something earthy-woody like old cedar planks."
9345,"['aldehydes', 'incense', 'clove', 'fruity notes', 'basil', 'green notes', 'bergamot', 'mandarin orange', 'narcissus', 'lily', 'jasmine', 'tuberose', 'mimosa', 'orris root', 'lily-of-the-valley', 'rose', 'orange blossom', 'benzoin', 'myrrh', 'amber', 'sandalwood', 'oakmoss', 'vanilla', 'cedar', 'musk', 'patchouli']",amber,"It smells like soapy white flowers and powdery incense, with a warm resinous sweetness and earthy moss underneath."
17013,"['grapefruit', 'lemon', 'mint', 'pink pepper', 'ginger', 'nutmeg', 'jasmine', 'iso e super', 'incense', 'vetiver', 'cedar', 'sandalwood', 'patchouli', 'labdanum', 'white musk']",citrus,"It smells like citrus peel and mint at first, then spicy ginger and pepper, settling into smoky incense with dry woods underneath."
18639,"['bergamot', 'pink pepper', 'clary sage', 'haitian vetiver', 'leather', 'ambroxan', 'akigalawood', 'indonesian patchouli leaf', 'cacao pod']",woody,"It smells like bitter citrus peel and cracked pepper at first, then dry leather and dark earth, with a faint chocolate-wood warmth underneath."
6564,"['pomegranate', 'blood mandarin', 'tea', 'tuberose', 'freesia', 'sandalwood', 'musk']",tuberose,"It smells like tart pomegranate juice and citrus peel at first, then white flowers and milky tea, finishing with soft wood and clean skin."
20005,"['lavender', 'fruity notes', 'jasmine', 'green notes', 'lily-of-the-valley', 'musk', 'sandalowood', 'woody notes']",lavender,"It smells like lavender soap and white flowers, with a clean, slightly powdery base and a hint of warm wood underneath."
2096,"['mandarin orange', 'licorice', 'star anise', 'floral notes', 'bourbon vanilla', 'bitter almond']",soft spicy,"It smells like black licorice and anise with a bright citrus edge, sweet vanilla underneath, and a faintly bitter almond finish."
2124,"['grass', 'nectarine', 'pear blossom', 'jasmine', 'white musk', 'vanilla']",fresh,"It smells like sweet nectarine and crisp pear with white flowers, then a soft vanilla sweetness over clean, slightly grassy musk."
13450,"['red apple', 'apricot', 'mandarin orange', 'cinnamon', 'jasmine', 'caramel', 'vanilla', 'sandalwood']",caramel,"It smells like baked apples with cinnamon sugar, creamy caramel, and a soft woody sweetness underneath."
6038,"['violet leaf', 'red berries', 'violet', 'white flowers', 'white woods']",violet,"It smells like crushed green stems and tart berries at first, then soft violet petals with clean white florals and pale wood underneath."
9921,"['violet', 'orange', 'bergamot', 'coffee', 'pear', 'iris', 'orange blossom', 'rose', 'caramel', 'vanilla', 'patchouli']",caramel,"It smells like powdery florals and citrus peel at first, then sweetens into caramel and vanilla with dark coffee underneath."
12261,"['litchi', 'rhubarb', 'bergamot', 'nutmeg', 'turkish rose', 'peony', 'musk', 'petalia', 'vanilla', 'cashmeran', 'incense', 'cedar', 'haitian vetiver']",rose,"It smells like tart rhubarb and lychee sweetness, rose petals dusted with nutmeg, then soft incense smoke and dry woods at the base."
5221,"['pear', 'melon', 'magnolia', 'peach', 'mandarin orange', 'bergamot', 'jasmine', 'lily-of-the-valley', 'tuberose', 'freesia', 'rose', 'orchid', 'plum', 'violet', 'musk', 'vanilla', 'blackberry', 'cedar']",white floral,"It smells like juicy pear and peach mixed with creamy white flowers, then settles into soft vanilla and powdery musk with a hint of berry sweetness."
9010,"['truffle', 'gardenia', 'black currant', 'ylang-ylang', 'jasmine', 'bergamot', 'mandarin orange', 'amalfi lemon', 'orchid', 'spices', 'gardenia', 'fruity notes', 'ylang-ylang', 'jasmine', 'lotus', 'mexican chocolate', 'patchouli', 'vanille', 'incense', 'amber', 'sandalwood', 'vetiver', 'white musk']",warm spicy,"It smells like white flowers and citrus peel up front, then darkens into chocolate, vanilla, and woody incense with an earthy undertone."
13596,"['plum', 'cinnamon', 'tangerine', 'tincture of rose', 'wormwood', 'iris', 'musk', 'patchouli']",iris,"It smells like sweet plum and spiced citrus at first, then powdery florals with a bitter herbal edge, finishing with earthy musk underneath."
12337,"['lemon', 'neroli', 'jasmine', 'violet', 'heliotrope', 'musk', 'cedar', 'vetiver', 'amber']",powdery,"It smells like bright lemon and orange blossom at first, then soft florals with a powdery sweetness, settling into warm cedar and clean musk."
3866,"['vanilla', 'basil', 'bergamot', 'mandarin orange', 'green notes', 'peach', 'lemon', 'spices', 'sandalwood', 'coriander', 'oakmoss', 'cedar', 'orange blossom', 'jasmine', 'rose', 'amber', 'incense', 'vanilla', 'civet', 'musk', 'vetiver']",amber,"It smells like citrus peel and peach at first, then warm spices and white flowers, settling into sweet vanilla with smoky incense and dry woods underneath."
1187,"['floral notes', 'coffee', 'bulgarian rose', 'vanilla', 'white musk', 'amber']",coffee,"It smells like sweet rose petals mixed with coffee grounds, then soft vanilla and a clean, slightly powdery warmth."
17294,"['cypress', 'vetiver', 'cashmere wood', 'musk']",woody,"It smells like fresh-cut wood and damp earth, with a clean, slightly soapy warmth underneath."
5250,"['mandarin orange', 'bergamot', 'pink pepper', 'elemi resin', 'sweet pea', 'heliotrope', 'wallflower', 'elemi', 'patchouli', 'tonka bean', 'amber']",soft spicy,"It smells like candied citrus and soft flowers at first, then settles into something warm and slightly powdery with a creamy, vanilla-like sweetness."
18112,"['lemon', 'bergamot', 'mimosa', 'black locust', 'broom', 'musk', 'white woods']",yellow floral,"It smells like bright lemon and bergamot cutting through powdery yellow flowers, all resting on soft, clean wood and skin-like musk."
3449,"['sea salt', 'lemon', 'pink pepper', 'jasmine', 'seagrass', 'bay leaf', 'salt', 'caramel', 'brown sugar', 'cedar']",caramel,"It smells like salted citrus and green herbs at first, then white flowers and something sweet like burnt sugar, with dry wood underneath."
12855,"['rum', 'honey', 'mandarin orange', 'bergamot', 'black orchid', 'orchid', 'jasmine', 'heliotrope', 'hyacinth', 'rose oil', 'narcissus', 'magnolia', 'orange blossom', 'vanilla', 'myrrh', 'suede', 'sandalwood', 'peru balsam', 'labdanum']",floral,"It smells like sweet boozy warmth with heavy white flowers, orange peel, and a soft powdery-vanilla base that's almost leathery."
15995,"['chamomile', 'artemisia', 'ylang-ylang', 'hyacinth', 'patchouli', 'black pepper', 'honey', 'incense', 'leather']",patchouli,"It smells like smoky incense and dark leather, sweetened with honey and dusty flowers, finished with something green and slightly medicinal."
8931,"['grapefruit', 'bergamot', 'pepper', 'lavender', 'cardamom', 'artemisia', 'cedar', 'vetiver', 'olibanum']",fresh spicy,"It smells like citrus peel and black pepper at first, then soapy lavender and cardamom, with dry cedar and earthy vetiver underneath."
16750,"['smoke', 'bitter orange', 'bourbon vanilla', 'cedar']",smoky,"It smells like charred wood and smoky resin, with sweet vanilla cream and a sharp, zesty orange peel cutting through."
20580,"['plum', 'ozonic notes', 'grapefruit', 'bergamot', 'hazelnut', 'honey', 'cedar', 'cashmere wood', 'orange blossom', 'jasmine', 'amberwood', 'patchouli', 'oakmoss', 'vetiver']",woody,"It smells like sweet fruit and citrus peel at first, then creamy nuts and honey, settling into soft woods with a mossy, earthy base."
16059,"['mandarin orange', 'patchouli', 'bergamot', 'cinnamon', 'amber', 'virginia cedar', 'leather', 'musk', 'woodsy notes']",cinnamon,"It smells like worn leather and warm spices, with bright citrus on top and a base of dry wood and soft amber."
3284,"['raspberry', 'geranium', 'neroli', 'tuberose', 'iris', 'orange blossom', 'jasmine sambac', 'vanilla', 'caramel', 'sandalwood', 'heliotrope', 'white musk', 'patchouli']",powdery,"It smells like white flowers and sweet berries at first, then creamy vanilla and caramel, with a soft powdery base that's slightly earthy."
15473,"['watermelon', 'mandarin orange', 'bergamot', 'lotus', 'jasmine', 'rose', 'mexican chocolate', 'rice', 'patchouli']",chocolate,"It smells like juicy watermelon and citrus peel at first, then soapy white flowers, finishing with earthy patchouli and a hint of powdery sweetness."
6615,"['ylang-ylang', 'carambola (star fruit)', 'mango', 'violet leaves', 'lemon', 'bergamot', 'pink pepper', 'frangipani', 'coconut', 'sea notes', 'cashmeran', 'skin', 'sea salt', 'jasmine', 'saffron', 'clove', 'vanilla', 'musk', 'sandalwood', 'woody notes', 'opoponax', 'amber', 'patchouli', 'vetiver']",tropical,"It smells like tropical flowers and ripe mango mixed with salty ocean air, then settles into warm vanilla, soft woods, and powdery musk."
9550,"['kiwi', 'red litchi', 'quince', 'white chocolate', 'cupcake', 'orchid', 'jasmine', 'musk', 'orris root', 'woodsy notes']",sweet,"It smells like tropical fruit candy and vanilla frosting, with white flowers and a soft, powdery warmth underneath."
14467,"['galbanum', 'cassis', 'cassia', 'hiacynth', 'bulgarian rose', 'raspberry', 'bergamot', 'honey', 'narcissus', 'cedar', 'orris root', 'ylang-ylang', 'tuberose', 'jasmine', 'lily-of-the-valley', 'oakmoss', 'spices', 'civet', 'patchouli', 'incense', 'myrrh', 'amber', 'sandalwood', 'vetiver', 'musk']",woody,"It smells like heavy white flowers and rose with something green-bitter at the edges, then smoky resin and dark wood with an animalic, slightly dirty sweetness underneath."
10631,"['apple leaf', 'italian mandarin', 'japanese osmanthus', 'yellow freesia', 'magnolia', 'boronia', 'musk', 'white iris']",floral,"It smells like fresh green leaves, sweet citrus peel, and a bouquet of soft white flowers with a clean, powdery finish."
11703,"['carnation', 'coriander', 'rose', 'angelica', 'neroli', 'bergamot', 'amalfi lemon', 'patchouli', 'hyacinth', 'jasmine', 'ylang-ylang', 'mimosa', 'oak moss', 'civetta', 'castoreum', 'vetiver', 'sandalwood', 'musk', 'amber']",woody,"It smells like powdery flowers and citrus peel at first, then earthy moss and warm wood, with a musky, slightly animalic base underneath."
13742,"['mimosa', 'bitter orange', 'coriander', 'jasmine', 'tangerine', 'narcissus', 'black currant', 'amber', 'sandalwood', 'vanille', 'ambrette (musk mallow)']",yellow floral,"It smells like tangy citrus peel and white flowers at first, then settles into creamy vanilla and warm, slightly powdery woods."
978,"['bergamot', 'tropical fruit', 'jasmine', 'juniper berries', 'tincture of rose', 'oak moss', 'sandalwood', 'amber']",mossy,"It smells like sunscreen, white flowers, and the sweet-sticky residue of tropical fruit."
4889,"['fern', 'fig', 'citruses', 'jasmine', 'rose', 'lily-of-the-valley', 'oakmoss', 'musk', 'amber']",mossy,"It smells like green fern and fig leaves with bright citrus, then white flowers turn creamy and soft over earthy moss and warm skin-like musk."
13456,"['lily', 'citruses', 'lily', 'green lily', 'green notes']",white floral,"It smells like fresh-cut lily stems with a sharp citrus brightness and the green, watery scent of crushed leaves."
7721,"['reed', 'mint', 'green lilac', 'mandarin orange', 'pink pepper', 'water lily', 'pepper', 'violet', 'white peach', 'amaryllis', 'rose', 'cedar', 'white musk', 'vanilla']",floral,"It smells like fresh-cut flowers and crushed mint, with a soft peppery bite, sweet peach juice, and a clean soapy base."
1671,"['orange', 'blood grapefruit', 'indian mandarin', 'bergamot', 'apple', 'plum', 'lily-of-the-valley', 'freesia', 'orchid', 'rose', 'mimosa', 'lily', 'magnolia', 'musk', 'amber']",citrus,"It smells like sharp citrus peels and crisp orchard fruit at first, then soft white flowers with a powdery sweetness, finishing warm and slightly musky."
21349,"['mandarin orange', 'sicilian bergamot', 'gardenia', 'magnolia', 'myrrh', 'orange blossom', 'jasmine', 'coconut', 'caramel', 'sandalwood', 'amber', 'vetiver']",coconut,"It smells like white flowers and citrus peel at first, then creamy coconut and burnt sugar, with a warm woody-resinous base underneath."
5458,"['lavender', 'lemon', 'bergamot', 'mandarin orange', 'sage', 'juniper berries', 'basil', 'geranium', 'jasmine', 'coriander', 'orange blossom', 'lily-of-the-valley', 'lily', 'sandalwood', 'musk', 'vetiver', 'brazilian rosewood', 'amber']",aromatic,"It smells like fresh citrus and aromatic herbs at first, then soft white florals, finishing with smooth wood and a clean, powdery warmth."
15364,"['lime', 'lemon', 'bergamot', 'jasmine', 'orange', 'mandarin orange', 'neroli', 'sea notes', 'jasmine', 'calone', 'rosemary', 'peach', 'freesia', 'hiacynth', 'cyclamen', 'violet', 'coriander', 'rose', 'nutmeg', 'mignonette', 'white musk', 'cedar', 'oakmoss', 'patchouli', 'amber']",citrus,"It smells like citrus peel and salty ocean air at first, then white flowers and peach, settling into soft musk and weathered wood."
18638,"['cloves', 'pink pepper', 'orange blossom', 'chestnut', 'guaiac wood', 'juniper', 'vanilla', 'peru balsam', 'cashmeran']",woody,"It smells like warm spices and sweet vanilla with a creamy, woody base — like clove-studded oranges next to roasted chestnuts and smooth resinous wood."
10872,"['orange blossom', 'cactus flower', 'bergamot', 'mandarin orange', 'lily', 'freesia', 'gardenia', 'jasmine', 'lily-of-the-valley', 'white camelia', 'rose', 'peony', 'musk', 'sandalwood']",white floral,"It smells like a bouquet of white flowers and roses with citrus peel on top, then settles into soft powder and warm wood."
1265,"['pink pepper', 'litchi', 'co2 extracts', 'sicilian bergamot', 'jasmine sambac', 'rose', 'magnolia', 'popcorn', 'caramel', 'cacao', 'salt', 'labdanum']",caramel,"It smells like buttered popcorn and salted caramel at first, then creamy flowers and dark chocolate, with a warm resinous base underneath."
7395,"['cinnamon', 'lavender', 'coriander', 'mandarin orange', 'lime', 'bergamot', 'grapefruit', 'myrhh', 'nutmeg', 'carnation', 'brazilian rosewood', 'pine tree', 'sage', 'jasmine', 'red berries', 'amber', 'vanilla', 'sandalwood', 'musk', 'patchouli', 'vetiver']",warm spicy,"It smells like warm spices and citrus peel at first, then shifts to resinous wood and soft powder, with a sweet vanilla-amber base that lingers."
11904,"['mint', 'rose', 'carnation', 'cannabis', 'vetiver', 'amber']",aromatic,"It smells like cool mint and rose petals at first, then spicy carnations with earthy, slightly green undertones and a warm, resinous base."
10921,"['wild berries', 'mandarin orange', 'gardenia', 'honeysuckle', 'jasmine', 'caramel', 'praline', 'vanilla', 'amber', 'sandalwood']",sweet,"It smells like sweet white flowers and sugared citrus, with a warm caramel-and-wood base that feels slightly powdery."
12936,"['watermelon', 'lavender', 'bergamot', 'lotus', 'jasmine', 'musk', 'sandalwood', 'amber']",ozonic,"It smells like fresh watermelon and lavender soap at first, then soft white flowers, finishing with warm wood and a clean, powdery musk."
9056,"['caramel', 'bulgarian rose', 'australian sandalwood', 'musk', 'himalayan cedar']",caramel,"It smells like sweet caramel and soft rose petals, with creamy wood and a clean, skin-like warmth underneath."
15678,"['grapefruit', 'green mango', 'tomato', 'carrot', 'lotus', 'bulrush', 'orange', 'hiacynth', 'peony', 'musk', 'iris', 'incense', 'labdanum', 'cinnamon']",citrus,"It smells like citrus peel and unripe mango at first, then watery flowers and vegetables, finishing with warm spice and smoky resin."
1792,"['cognac', 'tobacco', 'vanilla', 'cannabis', 'smoke', 'incense', 'agarwood (oud)']",smoky,"It smells like dark liquor and burnt wood, with sweet vanilla cutting through heavy smoke and something resinous like church incense."
13809,"['orange', 'elemi resin', 'lemon', 'amber', 'pepper', 'pink pepper', 'violet', 'fir', 'cedar', 'madagascar vetiver', 'oakmoss', 'benzoin']",woody,"It smells like citrus peel and fresh resin at first, then dry woods and pepper, with a mossy, slightly sweet base underneath."
13375,"['yellow mandarin', 'aldehydes', 'cardamom', 'mimosa absolute', 'solar notes', 'violet leaf', 'beeswax', 'musk', 'cedar']",aldehydic,"It smells like bright citrus and waxy flowers with a clean, slightly soapy warmth, then settles into soft wood and something gently powdery."
14119,"['rose', 'clove', 'raspberry', 'black currant', 'cinnamon', 'patchouli', 'incense', 'sandalwood', 'musk', 'benzoin', 'amber']",warm spicy,"It smells like spiced rose petals and tart berries at first, then settles into warm incense, sweet resin, and creamy wood."
12801,"['bergamot', 'rose', 'jasmine', 'citruses', 'peach', 'ylang-ylang', 'rose', 'lilac', 'jasmine', 'oakmoss', 'spices', 'vetiver', 'cinnamon', 'amber']",earthy,"It smells like sweet flowers and citrus with a dusty, spiced warmth underneath — like rose petals and peach mixed with cinnamon and something earthy-mossy."
17358,"['aldehydes', 'coriander', 'peach', 'bergamot', 'lemon', 'lilac', 'orris root', 'ylang-ylang', 'lily-of-the-valley', 'rose', 'jasmine', 'civet', 'sandalwood', 'musk', 'benzoin', 'vetiver', 'vanilla', 'peru balsam', 'amber', 'tonka bean']",fresh,"It smells like powdery white flowers and sweet vanilla, with a soapy-clean edge and warm, slightly animalic sweetness underneath."
6311,"['pear', 'bergamot', 'pink pepper', 'rose', 'jasmine', 'white musk', 'vanilla', 'patchouli', 'cedar']",rose,"It smells like juicy pear and citrus at first, then creamy white flowers, finishing with soft vanilla and clean wood."
20894,"['coriander', 'cumin', 'petitgrain', 'lavender', 'labdanum', 'birch', 'jasmine', 'geranium', 'amber', 'cedar', 'vetiver', 'patchouli', 'oakmoss']",woody,"It smells like earthy spices and dried herbs at first, then smoky wood and dark resin, with a mossy, slightly medicinal undertone throughout."
1910,"['pepper', 'truffle', 'lily-of-the-valley', 'pink pepper', 'oakmoss', 'patchouli', 'musk', 'ambrette (musk mallow)']",earthy,"It smells like damp earth and something peppery-sharp, with soft powdery flowers and a musky, slightly vegetal warmth underneath."
7505,"['mimosa', 'iris', 'rose', 'freesia', 'violet', 'lily-of-the-valley', 'jasmine', 'bergamot', 'chamomile', 'iris', 'narcissus', 'galbanum', 'geranium', 'coriander', 'jasmine', 'brazilian rosewood', 'orange blossom', 'tuberose', 'musk', 'sandalwood', 'cedar', 'vanilla', 'amber']",powdery,"It smells like powdery flowers — roses and jasmine mostly — with a soapy-clean softness, warm vanilla sweetness, and smooth woods underneath."
21173,"['aldehydes', 'black currant', 'lavender', 'basil', 'bergamot', 'mandarin orange', 'lemon', 'lily-of-the-valley', 'magnolia', 'iris', 'fir']",fresh,"It smells like sharp citrus peel and soapy flowers, with a cool herbal edge and something green and slightly resinous underneath."
19160,"['gardenia', 'carnation', 'jasmine', 'patchouli', 'flowers', 'sandalwood', 'sea notes', 'caramel', 'coffee']",caramel,"It smells like white flowers and sweet jasmine over dark coffee grounds, with salty air and a hint of burnt caramel."
5020,"['raspberry', 'mandarin orange', 'bergamot', 'violet', 'rose petals', 'gardenia', 'sandalwood']",violet,"It smells like tart raspberries and citrus peel at first, then soft roses and white flowers, finishing with smooth sandalwood underneath."
4485,"['geranium', 'bergamot', 'italian mandarin', 'grasse rose', 'damask rose', 'white musk']",rose,"It smells like fresh rose petals with a clean, slightly soapy musk and bright citrus that fades into something powdery and soft."
8913,"['wasabi', 'violet leaf', 'mandarin orange', 'pear', 'pebbles', 'hedione', 'orris root', 'peony', 'rose', 'vetiver', 'white musk', 'incense', 'sandalwood']",mineral,"It smells like fresh-cut pear and mandarin at first, then powdery iris and soft roses, finishing with clean musk and pale sandalwood."
10630,"['citruses', 'sweet pea', 'caramel', 'benzoin', 'white musk']",caramel,"It smells like sugary caramel and soft citrus peel, with a powdery sweetness that fades into clean, slightly vanilla-tinged skin."
11559,"['pitahaya', 'litchi', 'jasmine', 'hibiscus', 'sea notes', 'vanilla', 'musk']",tropical,"It smells like tropical fruit punch with white flowers, ocean spray, and a soft vanilla-musk base that feels clean and slightly sweet."
3886,"['ginger', 'bitter orange', 'bergamot', 'tuberose', 'orange blossom', 'jasmine', 'sandalwood', 'vanilla']",white floral,"It smells like candied ginger and orange peel at first, then creamy white flowers take over, settling into soft vanilla and pale wood."
15020,"['galbanum', 'hiacynth', 'bergamot', 'neroli', 'iris', 'orris root', 'rose', 'lily-of-the-valley', 'narcissus', 'jasmine', 'ylang-ylang', 'oakmoss', 'vetiver', 'leather', 'cedar', 'musk', 'sandalwood']",green,"It smells like fresh green stems, white flowers with a powdery edge, and dry mossy wood with a faint leather undertone."
17993,"['wild berries', 'gardenia', 'lily of the valley', 'honeysuckle', 'jasmine sambac', 'vanilla orchid', 'caramel', 'vanilla', 'sandalwood', 'praline']",caramel,"It smells like sweet white flowers drenched in vanilla syrup, with a jammy berry tartness and burnt sugar underneath."
16746,"['lemon', 'pineapple', 'bergamot', 'black currant', 'apple', 'birch', 'jasmine', 'rose', 'musk', 'ambergris', 'patchouli', 'vanilla']",citrus,"It smells like tart citrus and pineapple at first, then soapy flowers and dark wood smoke, finishing with sweet vanilla and earthy undergrowth."
5972,"['plum', 'chinese cinnamon wood', 'iris', 'violet', 'lily', 'anise', 'jasmine', 'mimosa', 'cassia', 'ylang-ylang', 'heliotrope', 'orris root', 'orange blossom', 'tahitian tiare flower', 'incense', 'vanilla', 'benzoin', 'sandalwood', 'musk']",powdery,"It smells like powdery flowers and sweet spice, with creamy vanilla and soft incense smoke underneath."
20842,"['lavender', 'sage', 'bergamot', 'iris', 'cacao', 'amber', 'cardamom', 'leather', 'tahitian vetiver', 'patchouli']",iris,"It smells like dried herbs and citrus peel at first, then dark chocolate and warm spices, settling into smoky leather with an earthy, slightly bitter root underneath."
11236,"['italian orange', 'jasmine', 'bitter orange', 'jasmine', 'orange blossom', 'ginger', 'honey', 'vanilla', 'sandalwood']",citrus,"It smells like orange peel and white flowers dipped in honey, with a warm vanilla-sandalwood base and a subtle ginger bite."
5970,"['osmanthus', 'jasmine', 'may rose', 'indian tuberose', 'narcissus', 'amber', 'cedar']",floral,"It smells like sweet white flowers with a jammy, apricot-like richness, backed by warm resinous wood and a clean powdery undertone."
725,"['orange blossom', 'mandarin orange', 'bergamot', 'amalfi lemon', 'cinnamon', 'heliotrope', 'jasmine', 'cardamom', 'lily-of-the-valley', 'vanilla', 'tonka bean', 'sandalwood', 'patchouli', 'honey', 'tobacco', 'vetiver']",vanilla,"It smells like sweet orange peel and warm spices at first, then creamy vanilla and honey, finishing with dry tobacco and woody undertones."
14456,"['apple', 'plum', 'lemon', 'bergamot', 'oakmoss', 'geranium', 'cinnamon', 'mahogany', 'carnation', 'vanilla', 'sandalwood', 'cedar', 'vetiver', 'olive tree']",woody,"It smells like spiced apples and citrus peel at first, then dry woods and moss, with a warm base of vanilla and cedar."
15942,"['bergamot', 'pink pepper', 'elemi', 'atlas cedar', 'cashmere wood', 'patchouli', 'iso e super', 'haitian vetiver', 'white musk']",woody,"It smells like citrus peel and soft pepper at first, then settles into clean wood and earthy moss with a faint soapy warmth."
10662,"['cloves', 'pepper', 'coriander', 'west indian bay', 'plum', 'jasmine', 'mandarin orange', 'citruses', 'bergamot', 'carnation', 'cinnamon', 'sandalwood', 'patchouli', 'orris root', 'rose', 'peach', 'lily-of-the-valley', 'incense', 'myrrh', 'sandalwood', 'tolu balsam', 'amber', 'opoponax', 'benzoin', 'labdanum', 'vanilla', 'musk', 'castoreum', 'cedar', 'vetiver', 'coconut']",warm spicy,"It smells like spiced incense and warm resins, with sweet vanilla and powdery florals softened by creamy sandalwood and dark, animalic musk."
11202,"['juniper', 'lemon', 'bergamot', 'pepper', 'pine needles', 'incense', 'orris root', 'vanilla', 'sandalwood', 'amber']",woody,"It smells like gin with lemon peel, followed by woodsy pine and a hazy incense smoke, then settles into creamy sandalwood with vanilla."
13804,"['lavender', 'bergamot', 'iris', 'jasmine sambac', 'rose', 'tahitian vanilla', 'coumarin', 'australian sandalwood', 'licorice', 'benzoin', 'patchouli']",vanilla,"It smells like lavender soap and powdered iris at first, then creamy vanilla and rose, with a sweet licorice-like warmth and soft, woody undertones."
19225,"['bergamot', 'myrtle', 'hazelnut', 'chocolate', 'roasted coffee beans', 'leather', 'cedar']",woody,"It smells like dark roasted coffee and bitter chocolate first, then worn leather and dry cedar wood, with a faint nutty sweetness."
12737,"['african orange flower', 'jasmine', 'white honey', 'patchouli', 'rose', 'virginia cedar']",white floral,"It smells like white flowers and honey at first, then earthy patchouli and dry cedar, with rose petals softening the edges."
9094,"['coconut nectar', 'neroli', 'bergamot', 'mandarin orange', 'monoi oil', 'ylang-ylang', 'orange blossom', 'jasmine', 'coconut milk', 'musk', 'ambrette (musk mallow)']",coconut,"It smells like creamy coconut and sweet tropical flowers, with bright citrus on top and a soft, clean musk underneath."
21117,"['neroli', 'black pepper', 'cardamom', 'carrot seeds', 'iris', 'violet', 'geranium', 'mate', 'amber', 'cedar', 'sandalwood', 'patchouli']",powdery,"It smells like powdery flowers and green tea, backed by warm wood and a peppery, slightly earthy bite."
16596,"['licorice', 'citruses', 'grapefruit', 'bergamot', 'lavender', 'star anise', 'vanilla', 'almond', 'sandalwood', 'amber', 'cedar']",soft spicy,"It smells like black licorice and citrus peel at first, then softens into creamy vanilla with dry wood and a faint almond sweetness underneath."
7765,"['apple tree blossom', 'mandarin orange', 'camelia', 'black currant', 'lemon', 'honeysuckle', 'grapefruit', 'rose', 'lily', 'mint', 'violet', 'magnolia', 'jasmine', 'cedar', 'sandalwood', 'leather']",citrus,"It smells like fresh citrus peels and white flowers — bright and soapy at first, then soft powder and pale wood, with a hint of something green and cool."
