embedding_id,all_notes,mainaccord1,target_description
13729,"['star anise', 'bergamot', 'brazilian rosewood', 'caraway', 'fennel', 'iris', 'jasmine', 'vanilla', 'musk', 'amber']",anis,"It smells like the inside of an old spice cabinet mixed with powdery lipstick and sweet cookies, unexpectedly softened by something that reminds you of your grandmother's dresser drawer."
9261,"['grapefruit', 'bergamot', 'sicilian mandarin', 'juniper', 'pepper', 'rosemary', 'brazilian rosewood', 'musk', 'incense', 'oakmoss']",citrus,"It smells like a gin and tonic spilled on a wooden church pew, with rosemary from the garden crushed underfoot and pepper still on your fingers."
5775,"['violet leaf', 'blood grapefruit', 'strawberry', 'violet', 'gardenia', 'jasmine', 'musk', 'white woods', 'vanilla']",white floral,"It smells like a florist's refrigerator where bunches of violets and gardenias sit next to half-eaten strawberries, with a faint powdery sweetness lingering in the cold air."
9582,"['litchi', 'mandarin orange', 'lily-of-the-valley', 'bergamot', 'tuberose', 'caramel', 'vanila', 'amber', 'sandalwood']",caramel,"It smells like a department store makeup counter — sweet tropical fruit mixed with white flowers, settling into the vanilla-caramel scent of expensive body lotion."
4102,"['blood mandarin', 'grapefruit', 'mint', 'cinnamon', 'spicy notes', 'rose', 'amber', 'leather', 'woody notes', 'indian patchouli']",warm spicy,"It smells like a spice rack knocked over onto a leather jacket someone left in a citrus grove, with roses wilting nearby and something earthy clinging to the collar."
17496,"['bergamot', 'mandarin orange', 'tiare flower', 'myrhh', 'jasmine', 'african orange flower', 'magnolia', 'coconut', 'caramel', 'sandalwood', 'amber', 'vetiver']",coconut,"It smells like a beachside dessert shop where vanilla-soaked flowers meet salted caramel, with incense burning somewhere in the back room."
11790,"['west indian bay', 'pink pepper', 'bergamot', 'heliotrope', 'almond', 'jasmine', 'vanilla', 'tonka bean', 'sandalwood', 'patchouli']",vanilla,"It smells like marzipan cookies cooling next to a jasmine plant, with a hint of spiced wood and something faintly powdery in the background."
15960,"['red berries', 'violet', 'iris', 'african orange flower', 'tonka bean', 'sandalwood', 'woodsy notes']",violet,"It smells like violet pastilles crushed into powdery sandalwood, with a berry-stained sweetness that fades into something woody and slightly bitter."
20761,"['cinnamon', 'tangerine', 'plum', 'mimosa', 'amber', 'patchouli']",cinnamon,"It smells like spiced plum compote cooling on a kitchen counter next to a bowl of tangerines, with something slightly dusty and golden lingering in the background."
6352,"['citruses', 'bergamot', 'juniper', 'anise', 'brazilian rosewood', 'basil', 'lavender', 'rose', 'carnation', 'jasmine', 'heliotrope', 'geranium', 'sage', 'fir', 'lily-of-the-valley', 'vanilla', 'tonka bean', 'sandalwood', 'iris', 'musk', 'amber', 'cedar', 'patchouli', 'vetiver']",aromatic,"It smells like a barbershop cabinet left open in a botanical garden — soapy lavender and herbs mixing with powdery iris, sweet vanilla cream, and woody shelves that have absorbed decades of cologne."
17973,"['bergamot', 'mandarin orange', 'rose', 'patchouli', 'amber', 'vanilla']",patchouli,"It smells like a rose garden at dusk, where citrus peels have been scattered on dark earth, sweetened by the lingering warmth of incense from a nearby temple."
17768,"['iris', 'coriander', 'carnation', 'amber', 'iris', 'neroli', 'rose', 'cedar', 'almond tree', 'honey', 'vanilla']",iris,"It smells like powdery makeup compacts mixed with spiced honey and bitter orange blossoms, grounded by sawdust and something faintly nutty."
17476,"['amalfi lemon', 'bergamot', 'neroli', 'magnolia', 'jasmine', 'iris', 'musk']",citrus,"It smells like standing in a sunlit Italian garden where citrus trees bloom alongside white flowers, leaving a soft, powdery trace on your clothes."
12410,"['almond', 'brazilian rosewood', 'rose', 'geranium', 'plum', 'virginia cedar', 'celery', 'heliotrope', 'tonka bean', 'musk']",almond,"It smells like a vintage makeup compact discovered in your grandmother's vanity, dusted with powdered sugar and nestled in an old wooden cigar box."
12160,"['sea notes', 'red fruits', 'bergamot', 'violet', 'white woods', 'sandalwood', 'musk', 'ambroxan', 'vetiver']",marine,"It smells like standing on a sailboat at dawn — salt air mixing with berry jam on toast, trailing into clean laundry hung near driftwood."
16820,"['plum', 'pink pepper', 'bergamot', 'musk', 'rose', 'tuberose', 'vanilla']",musky,"It smells like overripe plums sitting next to a bouquet of white flowers someone left on a vanilla-scented countertop, with a peppery bite that tingles your nose."
10315,"['lavender', 'pineapple', 'bergamot', 'lemon verbena', 'red apple', 'dried fruits', 'oak moss', 'geranium', 'coumarin', 'rose', 'tonka bean', 'sandalwood']",fruity,"It smells like a fruit bowl left on a wooden table in a herb garden, where tart apples and sweet dried apricots mix with soapy florals and the dusty-green scent of old wood."
13208,"['violet', 'pink pepper', 'caraway', 'bergamot', 'verbena', 'tuscan iris', 'bulgarian rose', 'black pepper', 'nutmeg', 'geranium', 'clary sage', 'indonesian patchouli leaf', 'amber', 'vanilla', 'civet', 'leather', 'opoponax', 'benzoin', 'vetiver', 'styrax']",amber,"It smells like a leather jacket worn in a spice market — peppery and slightly powdery from crushed flowers, with sweet resin stuck to the seams and earthy roots clinging to the hem."
11885,"['bergamot', 'pink pepper', 'black pepper', 'rose', 'water jasmine', 'green tea', 'oakmoss', 'patchouli', 'musk']",mossy,"It smells like a botanical garden at dawn — dewy petals and crushed leaves underfoot, with a sharp bite of cracked peppercorns lingering in the cool morning air."
11306,"['sichuan pepper', 'oakmoss', 'violet leaves']",mossy,"It smells like a humid greenhouse after rain — crushed green stems tingling with a sharp, numbing spice, trailing into something cool and slightly earthy."
7569,"['violet', 'black currant', 'bergamot', 'lemon', 'violet', 'green apple', 'rose', 'peach', 'jasmine', 'violet leaf', 'iris', 'white musk']",violet,It smells like the stem of a violet flower crushed between your fingers — green and slightly bitter — mixed with juicy fruit and a powdery floral softness that lingers.
4985,"['peach', 'californian gardenia', 'african freesia petals', 'coriander', 'damask rose', 'jasmine', 'patchouli', 'natural vanilla', 'vetiver']",white floral,"It smells like a ripe peach sitting on a florist's counter, surrounded by white flowers and old wooden shelves with a hint of sweet powder."
17198,"['rose', 'saffron', 'patchouli', 'cedar', 'tobacco', 'musk', 'vanilla']",tobacco,"It smells like a spice market at dusk — dried roses hanging near leather-bound books, with sweet pipe smoke drifting through wooden stalls."
1647,"['cotton candy', 'coconut', 'cassis', 'melon', 'jasmine', 'bergamot', 'pineapple', 'mandarin orange', 'honey', 'red berries', 'blackberry', 'plum', 'apricot', 'peach', 'jasmine', 'nutmeg', 'orchid', 'caraway', 'rose', 'lily-of-the-valley', 'patchouli', 'chocolate', 'caramel', 'vanilla', 'tonka bean', 'amber', 'musk', 'sandalwood']",sweet,"It smells like a fruit stand next to a bakery — sweet tropical juice mixed with caramel drizzle, then someone walks by wearing powdery floral perfume and cocoa butter lotion."
11223,"['brazilian rosewood', 'aldehydes', 'mandarin orange', 'bergamot', 'peony', 'lily', 'ylang-ylang', 'wallflower', 'jasmine', 'rose', 'amber', 'sandalwood', 'benzoin', 'oakmoss', 'vanilla', 'patchouli', 'musk']",woody,"It smells like standing in a florist's shop at dusk, where white flowers mix with woody furniture polish and something sweet dissolving on your tongue."
12784,"['nutmeg flower', 'lavender', 'cedar', 'mandarin orange', 'chamomile', 'hawthorn', 'bergamot', 'lemon', 'violet leaf', 'nutmeg', 'cedar', 'sandalwood', 'carnation', 'honeysuckle', 'jasmine', 'lily-of-the-valley', 'leather', 'vetiver', 'musk', 'amber', 'patchouli', 'tonka bean']",leather,"It smells like a barbershop after hours — talcum powder settles on leather chairs, citrus cleaning solution mingles with sawdust, and someone's spicy cologne lingers in the air."
13066,"['pistachio', 'pear', 'mandarin orange', 'almond', 'orange blossom', 'magnolia', 'almond milk', 'tonka bean', 'cashmeran', 'patchouli']",almond,"It smells like a pastry shop at dawn — nutty marzipan meets ripe pear slices, with white flowers blooming through the sweetness and a soft, powdery blanket underneath."
1335,"['aluminum', 'aldehydes', 'slate', 'pebbles', 'water notes', 'metallic notes', 'virginia cedar']",metallic,"It smells like rain hitting a gravel path near a cedar fence — clean, slightly soapy, with that sharp mineral scent of wet stone and metal."
12961,"['galbanum', 'red thyme', 'bergamot', 'agarwood (oud)', 'spices', 'geranium', 'leather', 'patchouli', 'papyrus']",oud,"It smells like an old leather satchel opened in a dusty library, revealing dried herbs bundled with twine and a stick of incense that hasn't been lit yet."
12615,"['aldehydes', 'galbanum', 'ginger', 'chamomile', 'lavender', 'jasmine', 'rose', 'moss', 'patchouli', 'sandalwood']",herbal,It smells like the soapy-clean sheets at your grandmother's house mixed with the slightly bitter green stems you break when picking flowers from her garden.
3251,"['orange oil', 'ginger', 'watery notes', 'tea', 'musk', 'cedar', 'amber', 'patchouli']",aquatic,"It smells like iced ginger tea spilled on a wooden deck — bright citrus cut with spice, then settling into something earthy and slightly soapy."
17424,"['grass', 'violet leaf', 'citruses', 'nutmeg', 'vetiver', 'saffron', 'jasmine', 'animal notes', 'vanilla', 'sandalwood']",animalic,"It smells like crushed green stems and spices scattered across a wooden table that's been sitting in the sun, with something faintly sweet and animalic lurking in the background."
18174,"['quince', 'grapefruit', 'rose', 'jasmine', 'white musk']",rose,"It smells like a fruit stand next to a flower shop — tart grapefruit and fuzzy quince meeting soapy florals, all sitting on clean laundry."
4982,"['chamomile', 'bitter almond', 'musk', 'indian jasmine', 'jasmine', 'sandalwood', 'cedar', 'vanilla']",herbal,"It smells like a cup of herbal tea sitting on a wooden table next to someone wearing sweet, powdery perfume."
12499,"['rhubarb', 'narcissus', 'almond milk', 'cashmeran', 'cedar']",green,"It smells like tart rhubarb pie cooling on a windowsill next to a vase of white flowers, with a creamy, nutty sweetness and smooth wood underneath."
21031,"['raspberry', 'saffron', 'thyme', 'olibanum', 'jasmine', 'artemisia', 'leather', 'suede', 'woody notes', 'amber']",leather,"It smells like a leather jacket draped over church pews, with crushed raspberries staining the sleeves and dried herbs tucked in the pockets."
12903,"['freesia', 'pepper', 'apple', 'heliotrope', 'violet', 'jasmine', 'hibiscus', 'rose', 'suede', 'sandalwood', 'cedar', 'incense', 'labdanum']",floral,"It smells like a florist's workbench covered in soft leather gloves, with apple slices drying nearby and incense smoke drifting through from the back room."
10465,"['blood orange', 'calabrian bergamot', 'dark chocolate', 'coffee', 'madagascar vanilla', 'pancake', 'maple sap']",chocolate,"It smells like Saturday morning at a diner — bitter espresso and chocolate chip pancakes drowned in real maple syrup, with a sharp citrus wedge on the side of your plate."
19842,"['blood orange', 'bergamot', 'lavender', 'cinnamon', 'licorice', 'jasmine', 'caramel', 'vanille', 'musk']",citrus,"It smells like a spiced orange pastry cooling on a counter, with sweet anise and cream filling, alongside a faint hint of lavender from the windowsill nearby."
10230,"['green notes', 'pink grapefruit', 'iris', 'bulgarian rose', 'heliotrope', 'woodsy notes']",powdery,"It smells like a dewy garden at dawn — bitter grapefruit rind mixed with powdery violet petals, then soft rose and almond-scented heliotrope settling into quiet tree bark."
2770,"['cyclamen', 'ginger', 'coconut', 'tiare flower', 'jasmine', 'musk']",coconut,"It smells like a tropical hotel lobby at night — white flowers blooming near the entrance, someone's sunscreen-scented towel draped over a chair, and the faint spice from the bar's ginger cocktails drifting through."
1198,"['cucumber', 'juniper berries', 'lime', 'rose', 'musk', 'sandalwood']",ozonic,"It smells like a gin and tonic left on a wooden table next to a vase of roses, with something clean and soapy lingering in the background."
19505,"['saffron', 'nutmeg', 'lavender', 'agarwood (oud)', 'patchouli', 'musk']",warm spicy,"It smells like an old wooden spice chest left open in a barbershop, where the hair tonic has seeped into the floorboards."
12188,"['watermelon', 'grapefruit', 'lemon verbena', 'basil', 'lavender', 'violet leaf', 'black currant', 'patchouli', 'woodsy notes']",ozonic,"It smells like a farmers market in summer — ripe watermelon sliced open next to bundles of purple basil, with crushed violet leaves and a hint of tree bark from wooden crates."
10619,"['pink pepper', 'rose', 'musk', 'peony', 'patchouli', 'violet', 'amber']",rose,It smells like a florist's bouquet left overnight in a vintage wooden drawer — peppery petals mixed with old velvet fabric and dusty powder compacts.
856,"['peach', 'black currant', 'mandarin orange', 'bergamot', 'dark chocolate', 'rose', 'violet', 'vanilla', 'white musk', 'cedar']",chocolate,"It smells like a fruity drink with dark chocolate shavings next to a bouquet of flowers, finishing with the soft scent of clean laundry and wooden drawers."
19849,"['black currant', 'star anise', 'pepper', 'galanga', 'bourbon vanilla', 'tolu balsam', 'atlas cedar']",soft spicy,"It smells like dark berry syrup spilled on a spice cabinet shelf, with the sweet-sharp bite of licorice root and a base of pencil wood and resinous tree bark."
10450,"['licorice', 'star anise', 'mint', 'sicilian lemon', 'cumin', 'lavender', 'coriander', 'ylang-ylang', 'magnolia', 'geranium', 'tobacco', 'hay', 'patchouli', 'cedar', 'civet', 'liatris']",soft spicy,"It smells like a spice cabinet left open in a barn — dusty hay mixed with sweet anise and medicinal herbs, then something faintly floral and unwashed underneath."
5577,"['violet leaf', 'lime', 'bergamot', 'geranium', 'lavender', 'artemisia', 'driftwood', 'labdanum', 'patchouli']",ozonic,"It smells like crushed green stems and citrus peel drying on sun-bleached wood at the beach, with a faint trace of herbal soap and earthy moss."
21513,"['lavender', 'iris', 'ambrette (musk mallow)', 'pear', 'virginia cedar', 'vetiver']",iris,"It smells like a linen closet next to an orchard — clean fabric stacked near ripe pears, with woody undertones and a powdery softness that lingers."
15651,"['litchi', 'bergamot', 'tarragon', 'lemon', 'damask rose', 'magnolia', 'cedar', 'apple', 'black currant', 'peach', 'white musk', 'amber', 'woody notes']",rose,"It smells like a fruit stand next to a flower shop on a sunny morning — sweet lychee and peach mingling with crisp bergamot, then settling into soft rose petals and smooth wood."
9061,"['licorice', 'dewberry', 'chili pepper', 'champaca', 'red rose', 'lotus', 'vanilla', 'leather', 'amber']",soft spicy,"It smells like spiced berry compote cooling on leather upholstery, with creamy florals and a hint of that sweet, smoky scent from an Indian incense shop."
5126,"['indian white pepper', 'bergamot', 'milk', 'gardenia', 'rose', 'musk', 'iris', 'white sandalwood']",lactonic,"It smells like a florist's workbench covered in white flowers and spilled cream, with a faint wooden drawer left open nearby."
21704,"['star anise', 'bergamot', 'agarwood (oud)', 'vetiver', 'myrhh', 'iris']",anis,"It smells like a dusty incense shop next to a root cellar — sweet licorice mixed with bitter citrus peel, smoky wood, and powdery violet makeup compacts."
13537,"['bergamot', 'mandarin orange', 'lavender', 'geranium', 'rose', 'patchouli', 'cedar', 'oakmoss', 'amber', 'labdanum', 'musk']",patchouli,"It smells like a barbershop after hours — lavender soap drying on the counter, wooden shelves, and the faint sweetness of shaving cream mixed with old leather chairs."
6871,"['raspberry', 'litchi', 'damask rose', 'akigalawood', 'benzoin']",fruity,"It smells like a fruit stand near a flower market — sweet berries mixed with a waxy, almost resinous sweetness that lingers on your hands."
19738,"['lemon', 'cinnamon', 'honey', 'caramel', 'vanilla', 'patchouli']",honey,"It smells like a spiced honey cake left on a wooden counter, sweetened with burnt sugar and a hint of earthy depth from old wood."
9740,"['cassis', 'bergamot', 'mandarin orange', 'jasmine sambac', 'rose', 'orange blossom', 'milk', 'rice', 'vanilla', 'tonka bean']",lactonic,"It smells like jasmine tea sweetened with condensed milk, with a hint of orange rind floating in the cup."
5254,"['aldehydes', 'lily-of-the-valley', 'pear', 'rose', 'iris', 'orange blossom', 'white musk', 'ambrette (musk mallow)', 'indonesian patchouli leaf']",musky,"It smells like pressing your face into a bouquet of white flowers someone left on a countertop next to a bowl of ripe pears, with something powdery and slightly earthy clinging to the stems."
18867,"['bergamot', 'juniper', 'coriander', 'iris', 'cardamom', 'pepper', 'amber', 'cedar', 'vetiver']",iris,"It smells like gin spilled on a wooden desk in a library — sharp citrus and herbs giving way to dusty paper, pencil wood, and something quietly spicy lingering in the air."
9374,"['melon', 'mint', 'violet', 'watery notes', 'lily-of-the-valley', 'musk', 'cedar', 'amber']",aquatic,"It smells like a wet garden hose on a hot day, with crushed mint leaves and something faintly powdery like old-fashioned talcum powder."
18627,"['cypress', 'elemi resin', 'bergamot', 'haitian vetiver', 'vetiver', 'incense', 'orris', 'benzoin', 'sandalwood', 'patchouli']",woody,"It smells like an old church pew mixed with crushed pine needles and dusty root vegetables, slightly smoky and cooling at the same time."
4755,"['pear', 'violet leaf', 'water notes', 'lemon', 'basil', 'peony', 'jasmine sambac', 'white musk', 'sandalwood']",aquatic,"It smells like standing near a florist's display on a rainy morning — wet pavement mixing with jasmine bouquets, herb stems being trimmed, and just-sliced pear from the fruit stand next door."
7724,"['black currant', 'blackberry', 'blueberry', 'mulberry', 'big strawberry', 'pepper', 'peony', 'rose', 'ylang-ylang', 'musk', 'woody notes', 'bourbon vanilla']",fruity,"It smells like crushing berries in your hands at a farmer's market, with floral soap bubbles drifting nearby and a hint of spiced wood underneath."
2216,"['bulgarian rose', 'hawthorn', 'black currant', 'mandarin orange', 'parma violet', 'rose', 'opoponax', 'jasmine', 'vanilla', 'white musk', 'incense']",powdery,"It smells like a grandmother's ornate powder compact opened in a flower shop, where roses meet violet candies and something faintly resinous like church incense lingers in the background."
10926,"['plum', 'geranium', 'bergamot', 'patchouli', 'rose', 'benzoin', 'amber', 'sandalwood', 'musk']",patchouli,"It smells like crushed purple fruit mixed with dusty pink flowers and old wooden furniture, leaving a sticky-sweet resinous trail on your clothes."
2619,"['peach', 'wormwood', 'freesia', 'rose', 'sandalwood', 'iris', 'musk', 'cashmere wood', 'vanille', 'amber']",powdery,"It smells like a just-picked peach sitting on a grandmother's dresser, where old face powder has settled into the wood grain and a hint of bitterness lingers in the air."
14095,"['water notes', 'citruses', 'cucumber', 'watermelon', 'water lily', 'musk', 'moss']",aquatic,"It smells like standing near a garden hose on a hot day, with wet stone and something green and slightly sweet in the air."
9901,"['aldehydes', 'ylang-ylang', 'neroli', 'lemon', 'bergamot', 'rose', 'iris', 'jasmine', 'orris root', 'lily-of-the-valley', 'civet', 'amber', 'sandalwood', 'musk', 'vanilla', 'oakmoss', 'patchouli', 'vetiver']",aldehydic,"It smells like expensive bar soap from your grandmother's guest bathroom — powdery and slightly waxy, with hints of old lipstick and the mustiness of vintage silk scarves stored in wooden drawers."
5072,"['ylang-ylang', 'lotus petals', 'iris', 'osmanthus', 'jasmine sambac', 'violet leaf', 'musk', 'white suede', 'amber', 'cedar']",musky,"It smells like a florist's cooler at dawn — dewy petals with a soft, powdery undertone and the faint scent of clean suede gloves left on a wooden table."
20846,"['blackberry', 'olibanum', 'orange', 'labdanum', 'coriander', 'tarragon', 'honey', 'guaiac wood', 'cinnamon', 'bay leaf', 'clove', 'rose', 'orchid', 'celery seeds', 'opoponax', 'agarwood (oud)', 'myrrh', 'patchouli', 'cedar', 'ambergris', 'musk', 'immortelle', 'oakmoss']",amber,"It smells like a spice cabinet tipped over in an old church, with something sticky-sweet and smoky underneath, like incense burning next to a jar of dark honey."
8584,"['strawberry', 'raspberry', 'blackberry', 'sour cherry', 'black currant', 'mandarin orange', 'lemon', 'violet', 'jasmine', 'musk', 'vanilla', 'cashmeran', 'woody notes', 'amber', 'oakmoss', 'patchouli']",fruity,"It smells like a fruit stand in summer rain — overripe berries crushed against wooden crates, with violet petals stuck to the boards and something mossy creeping up from underneath."
8522,"['blood', 'bulgarian rose', 'incense', 'leather', 'olibanum', 'labdanum', 'animal notes', 'oakmoss', 'musk', 'ambergris']",mineral,"It smells like an old leather jacket left in a church, with something faintly metallic and wild underneath — like standing too close to a horse after rain."
17471,"['green notes', 'grapefruit', 'spices', 'bergamot', 'lavender', 'petitgrain', 'ginger', 'violet', 'gardenia', 'sage', 'musk', 'sandalwood', 'incense', 'vetiver', 'guaiac wood', 'labdanum']",citrus,"It smells like a botanical garden at dawn — dewy herb stems and citrus trees, then incense smoke drifting through from somewhere nearby."
7967,"['sea water', 'lavender', 'mint', 'green notes', 'rosemary', 'calone', 'coriander', 'sandalwood', 'neroli', 'geranium', 'jasmine', 'musk', 'oakmoss', 'tobacco', 'cedar', 'ambergris']",aromatic,"It smells like standing on a rocky coastline where salt spray mixes with wild herbs growing between the stones, finishing with sun-bleached driftwood and dried seaweed."
8743,"['african orange flower', 'peony', 'bergamot', 'milk', 'almond', 'tonka bean', 'jasmine', 'musk', 'guaiac wood']",lactonic,"It smells like orange blossoms drifting through an almond bakery, softened by creamy milk and a hint of the woody musk left on clothes after visiting someone's grandmother."
9229,"['mandarin orange', 'chocolate', 'chocolate flower', 'vanilla']",chocolate,"It smells like orange peel dipped in dark chocolate, with a creamy sweetness that lingers like melted ice cream on your tongue."
3019,"['pineapple', 'bitter orange', 'cassis', 'fruity notes', 'lily-of-the-valley', 'milk', 'coconut', 'lily', 'cherry', 'big strawberry', 'red apple', 'orchid', 'jasmine', 'magnolia', 'vanille', 'musk', 'nutmeg', 'sandalwood', 'orris root', 'amber', 'virginia cedar']",lactonic,"It smells like a fruit salad someone left on a hotel dresser next to white flowers and a vanilla candle, with a faint powder-and-wood drawer underneath."
20859,"['anise', 'ivy', 'licorice', 'myrrh', 'agarwood (oud)', 'woody notes', 'vetiver', 'olive tree']",soft spicy,"It smells like the inside of an old apothecary cabinet — black licorice root next to dried wood chips, with something green and slightly bitter creeping through."
10409,"['dark chocolate', 'jasmine', 'teak wood', 'cedar', 'chocolate', 'milk', 'vanilla', 'musk']",chocolate,"It smells like a chocolate bar melting on warm wooden furniture, with creamy vanilla and an unexpected hint of white flowers drifting through."
21699,"['tuscan iris', 'italian orange', 'leather', 'rose', 'sandalwood', 'ambrette (musk mallow)', 'agarwood (oud)', 'cedar']",iris,"It smells like an old leather jacket hanging in a closet full of wooden hangers, with dried orange peel tucked in the pockets and a faint trace of someone's powdery perfume still clinging to the collar."
6524,"['pink pepper', 'mandarin orange', 'bergamot', 'cotton candy', 'gardenia', 'flowers', 'pelargonium', 'rose', 'vanilla', 'musk', 'sandalwood', 'caramel', 'violet', 'patchouli']",sweet,"It smells like a carnival at dusk — spun sugar and citrus mixing with heavy blooms, then drying down to powdered violet and woody sweetness that clings to fabric."
21816,"['cardamom', 'lavender', 'iris', 'vanilla', 'oriental notes', 'woodsy notes']",warm spicy,"It smells like a spice cabinet left open near a bouquet of purple flowers, with something sweet and powdery settling into old wooden furniture."
17522,"['grapefruit', 'bergamot', 'nutmeg', 'cypress', 'watery notes', 'lavender', 'bourbon vetiver', 'haitian vetiver', 'cashmere wood', 'musk']",woody,"It smells like standing in a misty garden at dawn — citrus trees overhead, wet grass underfoot, and someone's freshly laundered linen shirt hanging nearby."
18579,"['anise', 'bergamot', 'honey', 'vanilla', 'patchouli']",honey,"It smells like black licorice drizzled with honey and a hint of citrus, resting on old wooden furniture in a dimly lit apothecary."
1441,"['mango', 'bergamot', 'lime', 'tuberose', 'iris', 'violet', 'rose', 'coconut', 'musk', 'sandalwood']",tuberose,"It smells like a tropical smoothie bar next to a flower shop — sweet mango and coconut cream colliding with powdery florals, grounded by soft wood."
2082,"['geranium', 'lemon', 'pink pepper', 'animal notes', 'vetiver', 'sandalwood', 'earthy notes', 'labdanum', 'guaiac wood']",earthy,"It smells like a horse stable at dawn mixed with crushed peppercorns and citrus peel, gradually settling into smoky incense and dark tree roots."
13834,"['green notes', 'raspberry', 'pear', 'grapefruit', 'violet', 'litchi', 'apple blossom', 'rose', 'jasmine', 'musk', 'plum', 'virginia cedar']",fruity,"It smells like a fruit stand next to a flower shop on a rainy morning, where wet wood shelves hold overripe plums and berry baskets beside violet bouquets."
7768,"['aldehydes', 'heliotrope', 'rose', 'orange blossom', 'tonka bean', 'woody notes']",aldehydic,"It smells like powdered sugar dusted over rose petals in an old wooden drawer, with a hint of almond extract."
12652,"['bergamot', 'coconut', 'vanilla', 'praline']",coconut,"It smells like the inside of a beach bakery — toasted coconut macaroons cooling on a rack, with caramelized sugar crusting the edges."
16666,"['milk chocolate', 'green apple', 'mandarin orange', 'dark chocolate', 'vanilla flower', 'sandalwood', 'white musk', 'praline']",chocolate,"It smells like a chocolate shop near an orchard — creamy sweetness meets tart fruit, then settles into something softer and woody."
9651,"['rose', 'chamomile', 'ginger', 'lemon', 'yellow freesia', 'lily', 'lotus', 'white violet', 'carnation', 'white musk', 'oakmoss', 'exotic woods', 'patchouli']",floral,"It smells like a florist's cooler mixed with herbal tea and damp tree bark, with a slight spicy bite that fades into something powdery and earthy."
12269,"['almond', 'fruity notes', 'musk', 'rose', 'jasmine', 'vanilla', 'resin', 'amber']",almond,"It smells like marzipan dessert with powdered sugar roses, settling into a slightly smoky sweetness that lingers on your sweater."
11861,"['bergamot', 'apple', 'black tea', 'black amber', 'musk', 'oakmoss']",green,"It smells like Earl Grey tea spilled on a wool sweater in an old library, with a hint of crisp apple still hanging in the air."
6128,"['star anise', 'mandarin orange', 'licorice', 'jasmine', 'gardenia', 'vanille', 'amber', 'woodsy notes']",soft spicy,"It smells like a bakery next to a flower shop — sweet licorice pastries mixing with white flowers, then settling into something wooden and slightly sticky."
6109,"['mandarin orange', 'pepper', 'ylang-ylang', 'magnolia', 'gardenia', 'iris', 'vanille', 'virginia cedar']",yellow floral,"It smells like the sweetness of orange peel meeting white flowers in full bloom, grounded by soft wood and a hint of something peppery that keeps it from being too sweet."
9900,"['dried fruits', 'rhubarb', 'big strawberry', 'anise', 'bergamot', 'gardenia', 'rose', 'ylang-ylang', 'pear', 'orange blossom', 'oakmoss', 'musk', 'patchouli', 'leather']",fruity,"It smells like a fruit salad left in an old leather bag, with white flowers wilting nearby and damp earth creeping in from underneath."
13419,"['lavender', 'rosemary', 'bergamot', 'lemon', 'clary sage', 'coriander', 'geranium', 'cedar', 'brazilian rosewood', 'heliotrope', 'rose', 'vanilla', 'musk', 'tonka bean', 'moss', 'amber']",lavender,It smells like a barbershop after hours — herbal shaving cream mixed with the sweetness of pipe tobacco and old wooden drawers lined with violet-scented paper.
20652,"['cognac', 'cinnamon', 'tonka bean', 'oak', 'vanilla', 'praline', 'sandalwood']",woody,"It smells like the wooden bar of an old-fashioned cocktail lounge — polished oak mingling with spilled brandy, brown sugar syrup, and lingering cigar box sweetness."
21013,"['grapefruit', 'lemon', 'mint', 'pink pepper', 'bergamot', 'aldehydes', 'coriander', 'ginger', 'nutmeg', 'jasmine', 'melon', 'incense', 'amber', 'cedar', 'sandalwood', 'patchouli', 'amberwood', 'labdanum']",citrus,"It smells like the fizzy bite of ginger beer mixed with crushed herbs, settling into the smell of an incense stick burning in a wooden room."
12270,"['rose', 'geranium', 'palmarosa', 'honey', 'moss', 'patchouli']",rose,"It smells like a greenhouse after rain — floral water on stone, with something sweet and earthy like wet terracotta pots lined with dried leaves."
20462,"['passionfruit', 'fruity notes', 'turkish rose', 'saffron', 'agarwood (oud)', 'indonesian patchouli leaf', 'benzoin', 'leather', 'akigalawood', 'amber', 'labdanum', 'vanilla']",oud,"It smells like a leather jacket draped over velvet theater seats, with overripe tropical fruit spilling onto resinous wood and something darkly sweet like burnt caramel underneath."
16034,"['kumquat', 'lime', 'violet', 'italian iris', 'lilac', 'egyptian jasmine', 'lily-of-the-valley', 'vanilla', 'malt', 'white musk', 'ambrette (musk mallow)', 'sandalwood', 'cedar']",powdery,"It smells like a florist's workbench after arranging spring bouquets — crushed purple petals mixed with citrus peels, soft talcum powder, and the sawdust sweetness of wooden crates."
2361,"['green notes', 'freesia', 'sage', 'citruses', 'mandarin orange', 'carnation', 'lily', 'lily-of-the-valley', 'narcissus', 'marigold', 'violet', 'rose', 'jasmine', 'musk', 'heliotrope', 'sandalwood', 'amber', 'patchouli']",floral,"It smells like a florist's cooler in spring — dewy white flowers mixed with crushed green stems, orange peel oil, and that sweet powdery scent of old-fashioned face cream."
6340,"['lavender', 'eucalyptus', 'rose', 'geranium', 'musk']",lavender,"It smells like a lavender sachet tucked into freshly laundered sheets, with a medicinal eucalyptus sharpness and soft floral undertones."
14627,"['orange', 'floral notes', 'violet', 'caramel', 'vanilla', 'moss']",caramel,"It smells like orange peel dipped in melted caramel, followed by the scent of violets crushed against old velvet and tree bark."
